CustomerID,Austria,Belgium,Finland,France,Germany,Italy,Norway,Portugal,Spain,Switzerland,United Kingdom
13404,0,0,0,0,0,0,0,0,0,0,1
13405,0,0,0,0,0,0,0,0,0,0,1
13408,0,0,0,0,0,0,0,0,0,0,1
13410,0,0,0,0,0,0,0,0,0,0,1
13411,0,0,0,0,0,0,0,0,0,0,1
13414,0,0,0,0,0,0,0,0,0,0,1
13417,0,0,0,0,0,0,0,0,0,0,1
13418,0,0,0,0,0,0,0,0,0,0,1
13420,0,0,0,0,0,0,0,0,0,0,1
13421,0,0,0,0,0,0,0,0,0,0,1
13425,0,0,0,0,0,0,0,0,0,0,1
13426,0,0,0,0,0,0,0,0,0,0,1
13427,0,0,0,0,0,0,0,0,0,0,1
13435,0,0,0,0,0,0,0,0,0,0,1
13437,0,0,0,0,0,0,0,0,0,0,1
13439,0,0,0,0,0,0,0,0,0,0,1
13448,0,0,0,0,0,0,0,0,0,0,1
13450,0,0,0,0,0,0,0,0,0,0,1
13451,0,0,0,0,0,0,0,0,0,0,1
13452,0,0,0,0,0,0,0,0,0,0,1
13453,0,0,0,0,0,0,0,0,0,0,1
13455,0,0,0,0,0,0,0,0,0,0,1
13456,0,0,0,0,0,0,0,0,0,0,1
13458,0,0,0,0,0,0,0,0,0,0,1
13461,0,0,0,0,0,0,0,0,0,0,1
13462,0,0,0,0,0,0,0,0,0,0,1
13466,0,0,0,0,0,0,0,0,0,0,1
13468,0,0,0,0,0,0,0,0,0,0,1
13470,0,0,0,0,0,0,0,0,0,0,1
13473,0,0,0,0,0,0,0,0,0,0,1
13474,0,0,0,0,0,0,0,0,0,0,1
13475,0,0,0,0,0,0,0,0,0,0,1
13476,0,0,0,0,0,0,0,0,0,0,1
13477,0,0,0,0,0,0,0,0,0,0,1
13479,0,0,0,0,0,0,0,0,0,0,1
13481,0,0,0,0,0,0,0,0,0,0,1
13482,0,0,0,0,0,0,0,0,0,0,1
13484,0,0,0,0,0,0,0,0,0,0,1
13485,0,0,0,0,0,0,0,0,0,0,1
13486,0,0,0,0,0,0,0,0,0,0,1
13487,0,0,0,0,0,0,0,0,0,0,1
13488,0,0,0,0,0,0,0,0,0,0,1
13489,0,0,0,0,0,0,0,0,0,0,1
13491,0,0,0,0,0,0,0,0,0,0,1
13492,0,0,0,0,0,0,0,0,0,1,0
13493,0,0,0,0,0,0,0,0,0,1,0
13494,0,0,0,0,0,0,0,0,0,0,1
13495,0,0,0,0,0,0,0,0,0,0,1
13496,0,0,0,0,0,0,0,0,0,0,1
13497,0,0,0,0,0,0,0,0,0,0,1
13499,0,0,0,0,0,0,0,0,0,0,1
13500,0,0,0,0,0,0,0,0,0,0,1
13501,0,0,0,0,0,0,0,0,0,1,0
13502,0,0,0,0,0,0,0,0,0,0,1
13505,0,0,0,0,0,0,0,0,0,1,0
13506,0,0,0,0,0,0,0,0,0,0,1
13507,0,0,0,0,0,0,0,0,0,0,1
13508,0,0,0,0,0,0,0,0,0,0,1
13509,0,0,0,0,0,0,0,0,0,0,1
13510,0,0,0,0,0,0,0,0,0,0,1
13512,0,0,0,0,0,0,0,0,0,0,1
13513,0,0,0,0,0,0,0,0,0,0,1
13515,0,0,0,0,0,0,0,0,0,0,1
13516,0,0,0,0,0,0,0,0,0,0,1
13517,0,0,0,0,0,0,0,0,0,0,1
13520,0,0,0,0,0,0,0,0,0,1,0
13523,0,0,0,0,0,0,0,0,0,0,1
13524,0,0,0,0,0,0,0,0,0,0,1
13525,0,0,0,0,0,0,0,0,0,0,1
13527,0,0,0,0,0,0,0,0,0,0,1
13529,0,0,0,0,0,0,0,0,0,0,1
13531,0,0,0,0,0,0,0,0,0,0,1
13533,0,0,0,0,0,0,0,0,0,0,1
13534,0,0,0,0,0,0,0,0,0,0,1
13538,0,0,0,0,0,0,0,0,0,0,1
13539,0,0,0,0,0,0,0,0,0,0,1
13544,0,0,0,0,0,0,0,0,0,0,1
13546,0,0,0,0,0,0,0,0,0,0,1
13548,0,0,0,0,0,0,0,0,0,0,1
13549,0,0,0,0,0,0,0,0,0,0,1
13551,0,0,0,0,0,0,0,0,0,0,1
13552,0,0,0,0,0,0,0,0,0,0,1
13555,0,0,0,0,0,0,0,0,0,0,1
13557,0,0,0,0,0,0,0,0,0,0,1
13561,0,0,0,0,0,0,0,0,0,0,1
13562,0,0,0,0,0,0,0,0,0,0,1
13563,0,0,0,0,0,0,0,0,0,0,1
13564,0,0,0,0,0,0,0,0,0,0,1
13565,0,0,0,0,0,0,0,0,0,0,1
13568,0,0,0,0,0,0,0,0,0,0,1
13569,0,0,0,0,0,0,0,0,0,0,1
13570,0,0,0,0,0,0,0,0,0,0,1
13571,0,0,0,0,0,0,0,0,0,0,1
13572,0,0,0,0,0,0,0,0,0,0,1
13573,0,0,0,0,0,0,0,0,0,0,1
13575,0,0,0,0,0,0,0,0,0,0,1
13576,0,0,0,0,0,0,0,0,0,0,1
13577,0,0,0,0,0,0,0,0,0,0,1
13579,0,0,0,0,0,0,0,0,0,0,1
13581,0,0,0,0,0,0,0,0,0,0,1
13583,0,0,0,0,0,0,0,0,0,0,1
13584,0,0,0,0,0,0,0,0,0,0,1
13588,0,0,0,0,0,0,0,0,0,0,1
13589,0,0,0,0,0,0,0,0,0,0,1
13590,0,0,0,0,0,0,0,0,0,0,1
13591,0,0,0,0,0,0,0,0,0,0,1
13592,0,0,0,0,0,0,0,0,0,0,1
13593,0,0,0,0,0,0,0,0,0,0,1
13599,0,0,0,0,0,0,0,0,0,0,1
13600,0,0,0,0,0,0,0,0,0,0,1
13601,0,0,0,0,0,0,0,0,0,0,1
13606,0,0,0,0,0,0,0,0,0,0,1
13610,0,0,0,0,0,0,0,0,0,0,1
13611,0,0,0,0,0,0,0,0,0,0,1
13614,0,0,0,0,0,0,0,0,0,0,1
13615,0,0,0,0,0,0,0,0,0,0,1
13617,0,0,0,0,0,0,0,0,0,0,1
13618,0,0,0,0,0,0,0,0,0,0,1
13621,0,0,0,0,0,0,0,0,0,0,1
13623,0,0,0,0,0,0,0,0,0,0,1
13626,0,0,0,0,0,0,0,0,0,0,1
13627,0,0,0,0,0,0,0,0,0,0,1
13629,0,0,0,0,0,0,0,0,0,0,1
13630,0,0,0,0,0,0,0,0,0,0,1
13631,0,0,0,0,0,0,0,0,0,0,1
13632,0,0,0,0,0,0,0,0,0,0,1
13634,0,0,0,0,0,0,0,0,0,0,1
13636,0,0,0,0,0,0,0,0,0,0,1
13637,0,0,0,0,0,0,0,0,0,0,1
13642,0,0,0,0,0,0,0,0,0,0,1
13643,0,0,0,0,0,0,0,0,0,0,1
13644,0,0,0,0,0,0,0,0,0,0,1
13645,0,0,0,0,0,0,0,0,0,0,1
13647,0,0,0,0,0,0,0,0,0,0,1
13649,0,0,0,0,0,0,0,0,0,0,1
13650,0,0,0,0,0,0,0,0,0,0,1
13652,0,0,0,0,0,0,0,0,0,0,1
13654,0,0,0,0,0,0,0,0,0,0,1
13655,0,0,0,0,0,0,0,0,0,0,1
13656,0,0,0,0,0,0,0,0,0,0,1
13657,0,0,0,0,0,0,0,0,0,0,1
13658,0,0,0,0,0,0,0,0,0,0,1
13659,0,0,0,0,0,0,0,0,0,0,1
13662,0,0,0,0,0,0,0,0,0,0,1
13663,0,0,0,0,0,0,0,0,0,0,1
13666,0,0,0,0,0,0,0,0,0,0,1
13667,0,0,0,0,0,0,0,0,0,0,1
13668,0,0,0,0,0,0,0,0,0,0,1
13669,0,0,0,0,0,0,0,0,0,0,1
13672,0,0,0,0,0,0,0,0,0,0,1
13675,0,0,0,0,0,0,0,0,0,0,1
13678,0,0,0,0,0,0,0,0,0,0,1
13680,0,0,0,0,0,0,0,0,0,0,1
13681,0,0,0,0,0,0,0,0,0,0,1
13682,0,0,0,0,0,0,0,0,0,0,1
13684,0,0,0,0,0,0,0,0,0,0,1
13686,0,0,0,0,0,0,0,0,0,0,1
13692,0,0,0,0,0,0,0,0,0,0,1
13693,0,0,0,0,0,0,0,0,0,0,1
13694,0,0,0,0,0,0,0,0,0,0,1
13695,0,0,0,0,0,0,0,0,0,0,1
13699,0,0,0,0,0,0,0,0,0,0,1
13700,0,0,0,0,0,0,0,0,0,0,1
13703,0,0,0,0,0,0,0,0,0,0,1
13705,0,0,0,0,0,0,0,0,0,0,1
13706,0,0,0,0,0,0,0,0,0,0,1
13707,0,0,0,0,0,0,0,0,0,0,1
13708,0,0,0,0,0,0,0,0,0,0,1
13709,0,0,0,0,0,0,0,0,0,0,1
13711,0,0,0,0,0,0,0,0,0,0,1
13712,0,0,0,0,0,0,0,0,0,0,1
13715,0,0,0,0,0,0,0,0,0,0,1
13716,0,0,0,0,0,0,0,0,0,0,1
13717,0,0,0,0,0,0,0,0,0,0,1
13718,0,0,0,0,0,0,0,0,0,0,1
13719,0,0,0,0,0,0,0,0,0,0,1
13720,0,0,0,0,0,0,0,0,0,0,1
13722,0,0,0,0,0,0,0,0,0,0,1
13723,0,0,0,0,0,0,0,0,0,0,1
13725,0,0,0,0,0,0,0,0,0,0,1
13728,0,0,0,0,0,0,0,0,0,0,1
13730,0,0,0,0,0,0,0,0,0,0,1
13731,0,0,0,0,0,0,0,0,0,0,1
13735,0,0,0,0,0,0,0,0,0,0,1
13736,0,0,0,0,0,0,0,0,0,0,1
13737,0,0,0,0,0,0,0,0,0,0,1
13740,0,0,0,0,0,0,0,0,0,0,1
13741,0,0,0,0,0,0,0,0,0,0,1
13742,0,0,0,0,0,0,0,0,0,0,1
13743,0,0,0,0,0,0,0,0,0,0,1
13744,0,0,0,0,0,0,0,0,0,0,1
13745,0,0,0,0,0,0,0,0,0,0,1
13747,0,0,0,0,0,0,0,0,0,0,1
13748,0,0,0,0,0,0,0,0,0,0,1
13750,0,0,0,0,0,0,0,0,0,0,1
13751,0,0,0,0,0,0,0,0,0,0,1
13752,0,0,0,0,0,0,0,0,0,0,1
13753,0,0,0,0,0,0,0,0,0,0,1
13754,0,0,0,0,0,0,0,0,0,0,1
13756,0,0,0,0,0,0,0,0,0,0,1
13758,0,0,0,0,0,0,0,0,0,0,1
13760,0,0,0,0,0,0,0,0,0,0,1
13761,0,0,0,0,0,0,0,0,0,0,1
13762,0,0,0,0,0,0,0,0,0,0,1
13763,0,0,0,0,0,0,0,0,0,0,1
13764,0,0,0,0,0,0,0,0,0,0,1
13767,0,0,0,0,0,0,0,0,0,0,1
13769,0,0,0,0,0,0,0,0,0,0,1
13771,0,0,0,0,0,0,0,0,0,0,1
13772,0,0,0,0,0,0,0,0,0,0,1
13777,0,0,0,0,0,0,0,0,0,0,1
13778,0,0,0,0,0,0,0,0,0,0,1
13780,0,0,0,0,0,0,0,0,0,0,1
13781,0,0,0,0,0,0,0,0,0,0,1
13782,0,0,0,0,0,0,0,0,0,0,1
13784,0,0,0,0,0,0,0,0,0,0,1
13786,0,0,0,0,0,0,0,0,0,0,1
13787,0,0,0,0,0,0,0,0,0,0,1
13791,0,0,0,0,0,0,0,0,0,0,1
13792,0,0,0,0,0,0,0,0,0,0,1
13798,0,0,0,0,0,0,0,0,0,0,1
13799,0,0,0,0,0,0,0,0,0,0,1
13800,0,0,0,0,0,0,0,0,0,0,1
13802,0,0,0,0,0,0,0,0,0,0,1
13803,0,0,0,0,0,0,0,0,0,0,1
13804,0,0,0,0,0,0,0,0,0,0,1
13805,0,0,0,0,0,0,0,0,0,0,1
13807,0,0,0,0,0,0,0,0,0,0,1
13811,0,0,0,0,1,0,0,0,0,0,0
13812,0,0,0,0,1,0,0,0,0,0,0
13813,0,0,0,0,1,0,0,0,0,0,0
13814,0,0,0,0,1,0,0,0,0,0,0
13815,0,0,0,0,1,0,0,0,0,0,0
13817,0,0,0,0,1,0,0,0,0,0,0
13819,0,0,0,0,0,0,0,0,0,0,1
13821,0,0,0,0,0,0,0,0,0,0,1
13824,0,0,0,0,0,0,0,0,0,0,1
13826,0,0,0,0,0,0,0,0,0,0,1
13827,0,0,0,0,0,0,0,0,0,0,1
13829,0,0,0,0,0,0,0,0,0,0,1
13831,0,0,0,0,0,0,0,0,0,0,1
13833,0,0,0,0,0,0,0,0,0,0,1
13835,0,0,0,0,0,0,0,0,0,0,1
13837,0,0,0,0,0,0,0,0,0,0,1
13838,0,0,0,0,0,0,0,0,0,0,1
13841,0,0,0,0,0,0,0,0,0,0,1
13842,0,0,0,0,0,0,0,0,0,0,1
13846,0,0,0,0,0,0,0,0,0,0,1
13848,0,0,0,0,0,0,0,0,0,0,1
13849,0,0,0,0,0,0,0,0,0,0,1
13850,0,0,0,0,0,0,0,0,0,0,1
13851,0,0,0,0,0,0,0,0,0,0,1
13854,0,0,0,0,0,0,0,0,0,0,1
13856,0,0,0,0,0,0,0,0,0,0,1
13859,0,0,0,0,0,0,0,0,0,0,1
13862,0,0,0,0,0,0,0,0,0,0,1
13863,0,0,0,0,0,0,0,0,0,0,1
13865,0,0,0,0,0,0,0,0,0,0,1
13867,0,0,0,0,0,0,0,0,0,0,1
13869,0,0,0,0,0,0,0,0,0,0,1
13870,0,0,0,0,0,0,0,0,0,0,1
13871,0,0,0,0,0,0,0,0,0,0,1
13873,0,0,0,0,0,0,0,0,0,0,1
13874,0,0,0,0,0,0,0,0,0,0,1
13875,0,0,0,0,0,0,0,0,0,0,1
13880,0,0,0,0,0,0,0,0,0,0,1
13881,0,0,0,0,0,0,0,0,0,0,1
13883,0,0,0,0,0,0,0,0,0,0,1
13884,0,0,0,0,0,0,0,0,0,0,1
13885,0,0,0,0,0,0,0,0,0,0,1
13887,0,0,0,0,0,0,0,0,0,0,1
13888,0,0,0,0,0,0,0,0,0,0,1
13890,0,0,0,0,0,0,0,0,0,0,1
13892,0,0,0,0,0,0,0,0,0,0,1
13893,0,0,0,0,0,0,0,0,0,0,1
13894,0,0,0,0,0,0,0,0,0,0,1
13895,0,0,0,0,0,0,0,0,0,0,1
13898,0,0,0,0,0,0,0,0,0,0,1
13899,0,0,0,0,0,0,0,0,0,0,1
13900,0,0,0,0,0,0,0,0,0,0,1
13901,0,0,0,0,0,0,0,0,0,0,1
13904,0,0,0,0,0,0,0,0,0,0,1
13908,0,0,0,0,0,0,0,0,0,0,1
13911,0,0,0,0,0,0,0,0,0,0,1
13917,0,0,0,0,0,0,0,0,0,0,1
13918,0,0,0,0,0,0,0,0,0,0,1
13922,0,0,0,0,0,0,0,0,0,0,1
13925,0,0,0,0,0,0,0,0,0,0,1
13928,0,0,0,0,0,0,0,0,0,0,1
13929,0,0,0,0,0,0,0,0,0,0,1
13930,0,0,0,0,0,0,0,0,0,0,1
13931,0,0,0,0,0,0,0,0,0,0,1
13932,0,0,0,0,0,0,0,0,0,0,1
13933,0,0,0,0,0,0,0,0,0,0,1
13934,0,0,0,0,0,0,0,0,0,0,1
13936,0,0,0,0,0,0,0,0,0,0,1
13937,0,0,0,0,0,0,0,0,0,0,1
13939,0,0,0,0,0,0,0,0,0,0,1
13940,0,0,0,0,0,0,0,0,0,0,1
13941,0,0,0,0,0,0,0,0,0,0,1
13946,0,0,0,0,0,0,0,0,0,0,1
13948,0,0,0,0,0,0,0,0,0,0,1
13950,0,0,0,0,0,0,0,0,0,0,1
13951,0,0,0,0,0,0,0,0,0,0,1
13952,0,0,0,0,0,0,0,0,0,0,1
13953,0,0,0,0,0,0,0,0,0,0,1
13955,0,0,0,0,0,0,0,0,0,0,1
13956,0,0,0,0,0,0,0,0,0,0,1
13958,0,0,0,0,0,0,0,0,0,0,1
13959,0,0,0,0,0,0,0,0,0,0,1
13962,0,0,0,0,0,0,0,0,0,0,1
13963,0,0,0,0,0,0,0,0,0,0,1
13967,0,0,0,0,0,0,0,0,0,0,1
13969,0,0,0,0,0,0,0,0,0,0,1
13971,0,0,0,0,0,0,0,0,0,0,1
13972,0,0,0,0,0,0,0,0,0,0,1
13973,0,0,0,0,0,0,0,0,0,0,1
13975,0,0,0,0,0,0,0,0,0,0,1
13976,0,0,0,0,0,0,0,0,0,0,1
13982,0,0,0,0,0,0,0,0,0,0,1
13983,0,0,0,0,0,0,0,0,0,0,1
13984,0,0,0,0,0,0,0,0,0,0,1
13985,0,0,0,0,0,0,0,0,0,0,1
13988,0,0,0,0,0,0,0,0,0,0,1
13989,0,0,0,0,0,0,0,0,0,0,1
13990,0,0,0,0,0,0,0,0,0,0,1
13991,0,0,0,0,0,0,0,0,0,0,1
13993,0,0,0,0,0,0,0,0,0,0,1
13994,0,0,0,0,0,0,0,0,0,0,1
13995,0,0,0,0,0,0,0,0,0,0,1
13999,0,0,0,0,0,0,0,0,0,0,1
14000,0,0,0,0,0,0,0,0,0,0,1
14001,0,0,0,0,0,0,0,0,0,0,1
14002,0,0,0,0,0,0,0,0,0,0,1
14004,0,0,0,0,0,0,0,0,0,0,1
14005,0,0,0,0,0,0,0,0,0,0,1
14006,0,0,0,0,0,0,0,0,0,0,1
14009,0,0,0,0,0,0,0,0,0,0,1
14012,0,0,0,0,0,0,0,0,0,0,1
14013,0,0,0,0,0,0,0,0,0,0,1
14019,0,0,0,0,0,0,0,0,0,0,1
14021,0,0,0,0,0,0,0,0,0,0,1
14022,0,0,0,0,0,0,0,0,0,0,1
14023,0,0,0,0,0,0,0,0,0,0,1
14024,0,0,0,0,0,0,0,0,0,0,1
14029,0,0,0,0,0,0,0,0,0,0,1
14030,0,0,0,0,0,0,0,0,0,0,1
14031,0,0,0,0,0,0,0,0,0,0,1
14032,0,0,0,0,0,0,0,0,0,0,1
14034,0,0,0,0,0,0,0,0,0,0,1
14035,0,0,0,0,0,0,0,0,0,0,1
14036,0,0,0,0,0,0,0,0,0,0,1
14037,0,0,0,0,0,0,0,0,0,0,1
14038,0,0,0,0,0,0,0,0,0,0,1
14040,0,0,0,0,0,0,0,0,0,0,1
14041,0,0,0,0,0,0,0,0,0,0,1
14044,0,0,0,0,0,0,0,0,0,0,1
14045,0,0,0,0,0,0,0,0,0,0,1
14046,0,0,0,0,0,0,0,0,0,0,1
14047,0,0,0,0,0,0,0,0,0,0,1
14048,0,0,0,0,0,0,0,0,0,0,1
14049,0,0,0,0,0,0,0,0,0,0,1
14050,0,0,0,0,0,0,0,0,0,0,1
14051,0,0,0,0,0,0,0,0,0,0,1
14053,0,0,0,0,0,0,0,0,0,0,1
14055,0,0,0,0,0,0,0,0,0,0,1
14056,0,0,0,0,0,0,0,0,0,0,1
14057,0,0,0,0,0,0,0,0,0,0,1
14059,0,0,0,0,0,0,0,0,0,0,1
14060,0,0,0,0,0,0,0,0,0,0,1
14062,0,0,0,0,0,0,0,0,0,0,1
14064,0,0,0,0,0,0,0,0,0,0,1
14066,0,0,0,0,0,0,0,0,0,0,1
14068,0,0,0,0,0,0,0,0,0,0,1
14071,0,0,0,0,0,0,0,0,0,0,1
14075,0,0,0,0,0,0,0,0,0,0,1
14076,0,0,0,0,0,0,0,0,0,0,1
14077,0,0,0,0,0,0,0,0,0,0,1
14078,0,0,0,0,0,0,0,0,0,0,1
14079,0,0,0,0,0,0,0,0,0,0,1
14081,0,0,0,0,0,0,0,0,0,0,1
14082,0,0,0,0,0,0,0,0,0,0,1
14083,0,0,0,0,0,0,0,0,0,0,1
14085,0,0,0,0,0,0,0,0,0,0,1
14088,0,0,0,0,0,0,0,0,0,0,1
14090,0,0,0,0,0,0,0,0,0,0,1
14092,0,0,0,0,0,0,0,0,0,0,1
14096,0,0,0,0,0,0,0,0,0,0,1
14099,0,0,0,0,0,0,0,0,0,0,1
14100,0,0,0,0,0,0,0,0,0,0,1
14101,0,0,0,0,0,0,0,0,0,0,1
14104,0,0,0,0,0,0,0,0,0,0,1
14105,0,0,0,0,0,0,0,0,0,0,1
14107,0,0,0,0,0,0,0,0,0,0,1
14108,0,0,0,0,0,0,0,0,0,0,1
14110,0,0,0,0,0,0,0,0,0,0,1
14111,0,0,0,0,0,0,0,0,0,0,1
14112,0,0,0,0,0,0,0,0,0,0,1
14113,0,0,0,0,0,0,0,0,0,0,1
14114,0,0,0,0,0,0,0,0,0,0,1
14116,0,0,0,0,0,0,0,0,0,0,1
14117,0,0,0,0,0,0,0,0,0,0,1
14119,0,0,0,0,0,0,0,0,0,0,1
14127,0,0,0,0,0,0,0,0,0,0,1
14128,0,0,0,0,0,0,0,0,0,0,1
14129,0,0,0,0,0,0,0,0,0,0,1
14130,0,0,0,0,0,0,0,0,0,0,1
14132,0,0,0,0,0,0,0,0,0,0,1
14133,0,0,0,0,0,0,0,0,0,0,1
14135,0,0,0,0,0,0,0,0,0,0,1
14141,0,0,0,0,0,0,0,0,0,0,1
14142,0,0,0,0,0,0,0,0,0,0,1
14143,0,0,0,0,0,0,0,0,0,0,1
14145,0,0,0,0,0,0,0,0,0,0,1
14146,0,0,0,0,0,0,0,0,0,0,1
14147,0,0,0,0,0,0,0,0,0,0,1
14148,0,0,0,0,0,0,0,0,0,0,1
14149,0,0,0,0,0,0,0,0,0,0,1
14150,0,0,0,0,0,0,0,0,0,0,1
14152,0,0,0,0,0,0,0,0,0,0,1
14154,0,0,0,0,0,0,0,0,0,0,1
14155,0,0,0,0,0,0,0,0,0,0,1
14157,0,0,0,0,0,0,0,0,0,0,1
14159,0,0,0,0,0,0,0,0,0,0,1
14161,0,0,0,0,0,0,0,0,0,0,1
14162,0,0,0,0,0,0,0,0,0,0,1
14163,0,0,0,0,0,0,0,0,0,0,1
14165,0,0,0,0,0,0,0,0,0,0,1
14167,0,0,0,0,0,0,0,0,0,0,1
14173,0,0,0,0,0,0,0,0,0,0,1
14175,0,0,0,0,0,0,0,0,0,0,1
14176,0,0,0,0,0,0,0,0,0,0,1
14177,0,0,0,0,0,0,0,0,0,0,1
14178,0,0,0,0,0,0,0,0,0,0,1
14180,0,0,0,0,0,0,0,0,0,0,1
14185,0,0,0,0,0,0,0,0,0,0,1
14188,0,0,0,0,0,0,0,0,0,0,1
14189,0,0,0,0,0,0,0,0,0,0,1
14191,0,0,0,0,0,0,0,0,0,0,1
14193,0,0,0,0,0,0,0,0,0,0,1
14194,0,0,0,0,0,0,0,0,0,0,1
14195,0,0,0,0,0,0,0,0,0,0,1
14196,0,0,0,0,0,0,0,0,0,0,1
14198,0,0,0,0,0,0,0,0,0,0,1
14199,0,0,0,0,0,0,0,0,0,0,1
14201,0,0,0,0,0,0,0,0,0,0,1
14205,0,0,0,0,0,0,0,0,0,0,1
14206,0,0,0,0,0,0,0,0,0,0,1
14209,0,0,0,0,0,0,0,0,0,0,1
14210,0,0,0,0,0,0,0,0,0,0,1
14211,0,0,0,0,0,0,0,0,0,0,1
14213,0,0,0,0,0,0,0,0,0,0,1
14214,0,0,0,0,0,0,0,0,0,0,1
14215,0,0,0,0,0,0,0,0,0,0,1
14217,0,0,0,0,0,0,0,0,0,0,1
14220,0,0,0,0,0,0,0,0,0,0,1
14221,0,0,0,0,0,0,0,0,0,0,1
14222,0,0,0,0,0,0,0,0,0,0,1
14223,0,0,0,0,0,0,0,0,0,0,1
14224,0,0,0,0,0,0,0,0,0,0,1
14226,0,0,0,0,0,0,0,0,0,0,1
14227,0,0,0,0,0,0,0,0,0,0,1
14229,0,0,0,0,0,0,0,0,0,0,1
14231,0,0,0,0,0,0,0,0,0,0,1
14232,0,0,0,0,0,0,0,0,0,0,1
14233,0,0,0,0,0,0,0,0,0,0,1
14235,0,0,0,0,0,0,0,0,0,0,1
14236,0,0,0,0,0,0,0,0,0,0,1
14237,0,0,0,0,0,0,0,0,0,0,1
14238,0,0,0,0,0,0,0,0,0,0,1
14239,0,0,0,0,0,0,0,0,0,0,1
14240,0,0,0,0,0,0,0,0,0,0,1
14241,0,0,0,0,0,0,0,0,0,0,1
14242,0,0,0,0,0,0,0,0,0,0,1
14243,0,0,0,0,0,0,0,0,0,0,1
14245,0,0,0,0,0,0,0,0,0,0,1
14246,0,0,0,0,0,0,0,0,0,0,1
14247,0,0,0,0,0,0,0,0,0,0,1
14248,0,0,0,0,0,0,0,0,0,0,1
14256,0,0,0,0,0,0,0,0,0,0,1
14257,0,0,0,0,0,0,0,0,0,0,1
14258,0,0,0,0,0,0,0,0,0,0,1
14259,0,0,0,0,0,0,0,0,0,0,1
14262,0,0,0,0,0,0,0,0,0,0,1
14264,0,0,0,0,0,0,0,0,0,0,1
14267,0,0,0,0,0,0,0,0,0,0,1
14270,0,0,0,0,0,0,0,0,0,0,1
14271,0,0,0,0,0,0,0,0,0,0,1
14272,0,0,0,0,0,0,0,0,0,0,1
14273,0,0,0,0,0,0,0,0,0,0,1
14276,0,0,0,0,0,0,0,0,0,0,1
14277,0,0,0,1,0,0,0,0,0,0,0
14280,0,0,0,0,0,0,0,0,0,0,1
14282,0,0,0,0,0,0,0,0,0,0,1
14285,0,0,0,0,0,0,0,0,0,0,1
14286,0,0,0,0,0,0,0,0,0,0,1
14287,0,0,0,0,0,0,0,0,0,0,1
14288,0,0,0,0,0,0,0,0,0,0,1
14289,0,0,0,0,0,0,0,0,0,0,1
14290,0,0,0,0,0,0,0,0,0,0,1
14291,0,0,0,0,0,0,0,0,0,0,1
14292,0,0,0,0,0,0,0,0,0,0,1
14293,0,0,0,0,0,0,0,0,0,0,1
14295,0,0,0,0,0,0,0,0,0,0,1
14297,0,0,0,0,0,0,0,0,0,0,1
14298,0,0,0,0,0,0,0,0,0,0,1
14299,0,0,0,0,0,0,0,0,0,0,1
14301,0,0,0,0,0,0,0,0,0,0,1
14304,0,0,0,0,0,0,0,0,0,0,1
14305,0,0,0,0,0,0,0,0,0,0,1
14307,0,0,0,0,0,0,0,0,0,0,1
14309,0,0,0,0,0,0,0,0,0,0,1
14311,0,0,0,0,0,0,0,0,0,0,1
14312,0,0,0,0,0,0,0,0,0,0,1
14314,0,0,0,0,0,0,0,0,0,0,1
14315,0,0,0,0,0,0,0,0,0,0,1
14320,0,0,0,0,0,0,0,0,0,0,1
14321,0,0,0,0,0,0,0,0,0,0,1
14323,0,0,0,0,0,0,0,0,0,0,1
14326,0,0,0,0,0,0,0,0,0,0,1
14327,0,0,0,0,0,0,0,0,0,0,1
14329,0,0,0,0,0,0,0,0,0,0,1
14331,0,0,0,0,0,0,0,0,0,0,1
14332,0,0,0,0,0,0,0,0,0,0,1
14334,0,0,0,0,0,0,0,0,0,0,1
14336,0,0,0,0,0,0,0,0,0,0,1
14338,0,0,0,0,0,0,0,0,0,0,1
14339,0,0,0,0,0,0,0,0,0,0,1
14340,0,0,0,0,0,0,0,0,0,0,1
14341,0,0,0,0,0,0,0,0,0,0,1
14342,0,0,0,0,0,0,0,0,0,0,1
14344,0,0,0,0,0,0,0,0,0,0,1
14346,0,0,0,0,0,0,0,0,0,0,1
14348,0,0,0,0,0,0,0,0,0,0,1
14350,0,0,0,0,0,0,0,0,0,0,1
14351,0,0,0,0,0,0,0,0,0,0,1
14352,0,0,0,0,0,0,0,0,0,0,1
14353,0,0,0,0,0,0,0,0,0,0,1
14355,0,0,0,0,0,0,0,0,0,0,1
14364,0,0,0,0,0,0,0,0,0,0,1
14367,0,0,0,0,0,0,0,0,0,0,1
14368,0,0,0,0,0,0,0,0,0,0,1
14371,0,0,0,0,0,0,0,0,0,0,1
14373,0,0,0,0,0,0,0,0,0,0,1
14375,0,0,0,0,0,0,0,0,0,0,1
14377,0,0,0,0,0,0,0,0,0,0,1
14379,0,0,0,0,0,0,0,0,0,0,1
14383,0,0,0,0,0,0,0,0,0,0,1
14386,0,0,0,0,0,0,0,0,0,0,1
14387,0,0,0,0,0,0,0,0,0,0,1
14388,0,0,0,0,0,0,0,0,0,0,1
14389,0,0,0,0,0,0,0,0,0,0,1
14390,0,0,0,0,0,0,0,0,0,0,1
14393,0,0,0,0,0,0,0,0,0,0,1
14395,0,0,0,0,0,0,0,0,0,0,1
14396,0,0,0,0,0,0,0,0,0,0,1
14397,0,0,0,0,0,0,0,0,0,0,1
